[2026-08-26 23:23:27] IP: ::1 | User: 1 | URL: /SweetSense/public/index.php?route=recipe_edit&id=2 | SessionViews: 189 | TotalVisits: 189
[2026-08-26 23:23:36] IP: ::1 | User: 1 | URL: /SweetSense/public/index.php?route=recipe_edit&id=2 | SessionViews: 190 | TotalVisits: 190
[2026-08-26 23:23:36] IP: ::1 | User: 1 | URL: /SweetSense/public/index.php?route=recipe&id=2 | SessionViews: 191 | TotalVisits: 191
[2026-08-26 23:23:56] IP: ::1 | User: 1 | URL: /SweetSense/public/index.php?route=catalog | SessionViews: 192 | TotalVisits: 192
[2026-08-26 23:23:58] IP: ::1 | User: 1 | URL: /SweetSense/public/index.php?route=recipe&id=1 | SessionViews: 193 | TotalVisits: 193
[2026-08-26 23:24:01] IP: ::1 | User: 1 | URL: /SweetSense/public/index.php?route=recipe_edit&id=1 | SessionViews: 194 | TotalVisits: 194
[2026-08-26 23:24:09] IP: ::1 | User: 1 | URL: /SweetSense/public/index.php?route=recipe_edit&id=1 | SessionViews: 195 | TotalVisits: 195
[2026-08-26 23:24:09] IP: ::1 | User: 1 | URL: /SweetSense/public/index.php?route=recipe&id=1 | SessionViews: 196 | TotalVisits: 196
[2026-08-26 23:24:38] IP: ::1 | User: 1 | URL: /SweetSense/public/index.php?route=catalog | SessionViews: 197 | TotalVisits: 197
[2026-08-26 23:24:56] IP: ::1 | User: 1 | URL: /SweetSense/public/index.php?route=recipe&id=3 | SessionViews: 198 | TotalVisits: 198
[2026-08-26 23:25:30] IP: ::1 | User: 1 | URL: /SweetSense/public/index.php?route=recipe&id=3 | SessionViews: 199 | TotalVisits: 199
[2026-08-26 23:25:30] IP: ::1 | User: 1 | URL: /SweetSense/public/index.php?route=recipe&id=3 | SessionViews: 200 | TotalVisits: 200
[2026-08-26 23:25:36] IP: ::1 | User: 1 | URL: /SweetSense/public/index.php | SessionViews: 201 | TotalVisits: 201
[2026-08-26 23:25:37] IP: ::1 | User: 1 | URL: /SweetSense/public/index.php?route=admin | SessionViews: 202 | TotalVisits: 202
[2026-08-26 23:25:38] IP: ::1 | User: 1 | URL: /SweetSense/public/index.php?route=logout | SessionViews: 203 | TotalVisits: 203
[2026-08-26 23:25:38] IP: ::1 | User: guest | URL: /SweetSense/public/index.php?route=login | SessionViews: 204 | TotalVisits: 204
[2026-08-26 23:25:46] IP: ::1 | User: guest | URL: /SweetSense/public/index.php?route=login | SessionViews: 205 | TotalVisits: 205
[2026-08-26 23:25:46] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog | SessionViews: 206 | TotalVisits: 206
[2026-08-26 23:25:48] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=recipe&id=4 | SessionViews: 207 | TotalVisits: 207
[2026-08-26 23:26:03] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog | SessionViews: 208 | TotalVisits: 208
[2026-08-26 23:26:04] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=recipe&id=3 | SessionViews: 209 | TotalVisits: 209
[2026-08-26 23:26:49] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog | SessionViews: 210 | TotalVisits: 210
[2026-08-26 23:26:50] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=recipe&id=1 | SessionViews: 211 | TotalVisits: 211
[2026-08-26 23:26:51] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog | SessionViews: 212 | TotalVisits: 212
[2026-08-26 23:27:07] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=recipe&id=3 | SessionViews: 213 | TotalVisits: 213
[2026-08-26 23:27:27] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=recipe&id=3 | SessionViews: 214 | TotalVisits: 214
[2026-08-26 23:27:27] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=recipe&id=3 | SessionViews: 215 | TotalVisits: 215
[2026-08-26 23:27:31] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog | SessionViews: 216 | TotalVisits: 216
[2026-08-26 23:27:34] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=recipe&id=3 | SessionViews: 217 | TotalVisits: 217
[2026-08-26 23:27:39] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog | SessionViews: 218 | TotalVisits: 218
[2026-08-26 23:30:15] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog | SessionViews: 219 | TotalVisits: 219
[2026-08-26 23:30:17] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=recipe&id=3 | SessionViews: 220 | TotalVisits: 220
[2026-08-26 23:33:14] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog | SessionViews: 221 | TotalVisits: 221
[2026-08-26 23:33:16] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=recipe&id=4 | SessionViews: 222 | TotalVisits: 222
[2026-08-26 23:34:35] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog | SessionViews: 223 | TotalVisits: 223
[2026-08-26 23:34:36] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=recipe&id=4 | SessionViews: 224 | TotalVisits: 224
[2026-08-26 23:34:45] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php | SessionViews: 225 | TotalVisits: 225
[2026-08-26 23:34:46] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog | SessionViews: 226 | TotalVisits: 226
[2026-08-27 01:37:44] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php | SessionViews: 227 | TotalVisits: 227
[2026-08-27 01:37:47] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog | SessionViews: 228 | TotalVisits: 228
[2026-08-27 01:37:47] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=cart | SessionViews: 229 | TotalVisits: 229
[2026-08-27 01:37:48] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=support | SessionViews: 230 | TotalVisits: 230
[2026-08-27 01:37:49] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog | SessionViews: 231 | TotalVisits: 231
[2026-08-27 02:02:02] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog&lang=en | SessionViews: 232 | TotalVisits: 232
[2026-08-27 02:02:04] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog&lang=uk | SessionViews: 233 | TotalVisits: 233
[2026-08-27 02:02:15] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog&q=&sort=rating&category=0&time_from=&time_to=&min_rating=4.0&difficulty= | SessionViews: 234 | TotalVisits: 234
[2026-08-27 02:02:20] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog&q=&sort=rating&category=0&time_from=&time_to=&min_rating=&difficulty= | SessionViews: 235 | TotalVisits: 235
[2026-08-27 02:02:25] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog&q=&sort=rating&category=0&time_from=&time_to=&min_rating=&difficulty=easy | SessionViews: 236 | TotalVisits: 236
[2026-08-27 02:02:27] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog&q=&sort=rating&category=0&time_from=&time_to=&min_rating=&difficulty= | SessionViews: 237 | TotalVisits: 237
[2026-08-27 02:02:31] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog&q=&sort=rating&category=0&time_from=&time_to=&min_rating=&difficulty=&include_ingredients%5B%5D=2 | SessionViews: 238 | TotalVisits: 238
[2026-08-27 02:02:36] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog&q=&sort=rating&category=0&time_from=&time_to=&min_rating=&difficulty=&include_ingredients%5B%5D=12 | SessionViews: 239 | TotalVisits: 239
[2026-08-27 02:02:38] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog&q=&sort=rating&category=0&time_from=&time_to=&min_rating=&difficulty=&include_ingredients%5B%5D=7 | SessionViews: 240 | TotalVisits: 240
[2026-08-27 02:02:43] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog&q=&sort=rating&category=0&time_from=&time_to=&min_rating=&difficulty=&include_ingredients%5B%5D=7 | SessionViews: 241 | TotalVisits: 241
[2026-08-27 02:02:46] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog&q=&sort=rating&category=0&time_from=&time_to=&min_rating=&difficulty= | SessionViews: 242 | TotalVisits: 242
[2026-08-27 02:02:49] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog | SessionViews: 243 | TotalVisits: 243
[2026-08-27 02:02:53] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog&q=&sort=rating&category=6&time_from=&time_to=&min_rating=&difficulty= | SessionViews: 244 | TotalVisits: 244
[2026-08-27 02:02:56] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog&q=&sort=rating&category=4&time_from=&time_to=&min_rating=&difficulty= | SessionViews: 245 | TotalVisits: 245
[2026-08-27 02:02:57] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=catalog | SessionViews: 246 | TotalVisits: 246
[2026-08-27 02:03:02] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=support | SessionViews: 247 | TotalVisits: 247
[2026-08-27 02:05:32] IP: ::1 | User: 6 | URL: /SweetSense/public/index.php?route=support | SessionViews: 248 | TotalVisits: 248
